"","row_labels","PC1","PC2","PC3","PC4","...1","Unnamed: 0","image_id","planting_date","genotype","treatment","pistil_area","pistil_circularity","bbox","segm","confidence","center_x","center_y","perimeter_intersect","possible_overlap","scan_position","scan_angle","plant_id","total_scans_for_sample","y_pos_all_overlapped","y_pos_all_overlapped_len_standardized","mask_id","year","plant"
"3001","mask_2360_12",-4.16480827533275,-0.0025247511706011,0.505920854525709,-2.65945097916766,2360,4,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-4~0200000008.jpg","late_planting","tb1gt1ra3","defoliated","1491","0.8850679234280547","[[491.54117 253.1039  527.214   305.75946]]","{'size': [672, 1008], 'counts': b'^TS:f0Vd06J7L2M3N2O1N2O1N101O00000O1000000000001O00O101O1O1O1O1O2M3M3N2L5L9E\\\\k9'}","0.98531586","509.0","392.5","False","False","02","08","281-4","05","911.5","0.22594246031746032","mask_2360",24,"tb1gt1ra3_281-4"
"3002","mask_2361_1",-0.609110495383382,1.95249968172083,-1.9508117096426,2.50985924975137,2361,14,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment","1387","0.790715762495567","[[583.7252  226.88171 629.58026 275.17563]]","{'size': [672, 1008], 'counts': b'V`o;7fd05L3N1O1N2O1N2O2L3O1O1N2O1O2N1N200N2O1O010O100O10O10O1000O010O1O010N2O1O1N2O2M2N4K5H9HiTi7'}","0.9763484","605.5","421.5","FALSE","FALSE","0","8","409-10","9","421.5","0.0626488095238095","mask_2361",21,"gt1ra3B73_409-10"
"3003","mask_2361_12",-1.67258126689151,-1.8361474687544,-0.916287386514968,0.992010058061534,2361,5,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-4~0200000008.jpg","late_planting","tb1gt1ra3","defoliated","1968","0.8281161912023567","[[458.17337  66.4357  496.46423 137.69853]]","{'size': [672, 1008], 'counts': b'mY]9l0Rd06J4K5L4L3N2M3N2N101N1O1O10000O1000O0100000O10001O0O2O002M2O2M2M5J6J7H:DVm_:'}","0.9845798","477.0","568.5","False","False","02","08","281-4","05","1439.5","0.3568948412698413","mask_2361",24,"tb1gt1ra3_281-4"
"3004","mask_2362_1",0.299527766450049,-5.15928169567702,1.18072064638242,2.59398407442041,2362,15,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment","2862","0.653410063279871","[[379.81485 494.9948  431.21664 583.09357]]","{'size': [672, 1008], 'counts': b'[bj7:`d0<G5L4K5L3L4L4J5M4L4M2N3O01O00001O000000O1O1O1O100M3N2O0O2N2O1O0O2O0O2O01N101O1N2I6J7H8L5J6LaTl;'}","0.96747","404","133","FALSE","FALSE","0","8","409-10","9","133","0.0197916666666666","mask_2362",21,"gt1ra3B73_409-10"
"3005","mask_2362_12",-6.72322364324015,1.58501186762693,0.747217586168995,0.699231935029426,2362,7,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-4~0200000008.jpg","late_planting","tb1gt1ra3","defoliated","3297","0.8026525861389727","[[542.7248  255.67827 592.807   344.30038]]","{'size': [672, 1008], 'counts': b'QdT;f0Vd08H9F9I6I7K5L4L2N200O100000O10O1O000000000O10000O100O100000000000O2O1O0O2N2N2N2O1N2O1O2M3N2L6Ih0YO`f`8'}","0.9809858","567.0","368.5","False","False","02","08","281-4","05","839.5","0.20808531746031747","mask_2362",24,"tb1gt1ra3_281-4"
"3006","mask_2363_1",1.52286759172327,-0.092373912166019,1.02647509130962,3.38360878130161,2363,16,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment","2037","0.557558203798289","[[499.4203    57.909805 548.1033   147.39807 ]]","{'size': [672, 1008], 'counts': b'TWZ::`d08K5J4N2M3N2N2N2N2M3M3J6L4M3O1N2O1O1O001O0000M201ON110001O010O2O1N2N2M4L3L5G8I8H8K6HRT_9'}","0.9528528","524","568.5","FALSE","FALSE","0","8","409-10","9","568.5","0.0845238095238095","mask_2363",21,"gt1ra3B73_409-10"
"3007","mask_2363_12",0.595748854681461,-1.59163914981797,2.11272578933077,0.853867409888715,2363,1,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-4~0300000008.jpg","late_planting","tb1gt1ra3","defoliated","2183","0.7799736413704736","[[496.14902 134.48116 538.3107  211.90659]]","{'size': [672, 1008], 'counts': b'fZV:c0Wd09K4K4L5L2N3M2N3M2N2O1N3N1O1O1N2O1O0O2O100O010O0100O1O1O1O1O1O1O1O3L7J3L5K4K8GTnd9'}","0.9888588","516.5","496.0","False","False","03","08","281-4","05","1718.0","0.4260912698412698","mask_2363",24,"tb1gt1ra3_281-4"
"3008","mask_2364_1",0.0824379047291925,-4.69876017991695,0.906216583249308,-0.646395455012311,2364,17,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment","512","0.861364396300833","[[158.98898   54.08611  182.97762   88.625084]]","{'size': [672, 1008], 'counts': b'QgY3;cd05L5K2N2M3N2N1O20O1O1O1O1O1O1O2M2O3M2M5Kgom`0'}","0.88294333","171","601","FALSE","FALSE","0","8","409-10","9","601","0.0894345238095238","mask_2364",21,"gt1ra3B73_409-10"
"3009","mask_2364_12",2.40744371200141,-0.206306401672309,1.5996597028704,3.43222031608167,2364,2,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-4~0300000008.jpg","late_planting","tb1gt1ra3","defoliated","2357","0.6783766720199983","[[465.73514   30.757809 509.97223  111.84245 ]]","{'size': [672, 1008], 'counts': b'iab9<\\d0;J5K5L4L3N1N2M3N2N2N2O1N2O1N2N2J6K5N2N2N2O10O01O010000O101N1O2O1N2O3La0_O4L4K5J7H8Fo\\W:'}","0.9856377","487.5","601.5","False","False","03","08","281-4","05","2140.0","0.5307539682539683","mask_2364",24,"tb1gt1ra3_281-4"
"3010","mask_2365_1",-0.63141306912922,-2.65399384748787,-1.10009565776299,-1.03149764449532,2365,1,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment","2156","0.830566116238184","[[493.47543  82.73161 539.7063  148.9863 ]]","{'size': [672, 1008], 'counts': b'ccU:d0Xd08I4M3M3N2M3N3M2M3N1O1N3N100O1O00100O2O0O10000O1000O10O1000M3N2O1N3N2N2N3L3N3M3K6]OR\\OMSd0J^fc9'}","0.9915583","517","555.5","FALSE","FALSE","1","8","409-10","9","845","0.125744047619048","mask_2365",21,"gt1ra3B73_409-10"
"3011","mask_2365_12",2.41484278354949,0.859921893435991,0.921480538610137,0.414545415452383,2365,3,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-4~0300000008.jpg","late_planting","tb1gt1ra3","defoliated","2120","0.7235626172990344","[[450.7437  213.01671 488.8629  295.4014 ]]","{'size': [672, 1008], 'counts': b'ikX9e0Td0>^O?H8J4L4M3M2N2N2O001O0001O1O1O002N2N2N2N2N1O2M2O2N1N3N2N2M3M4L4L6I7Gmod:'}","0.976644","469.5","415.5","False","False","03","08","281-4","05","1396.0","0.3462301587301587","mask_2365",24,"tb1gt1ra3_281-4"
"3012","mask_2366_1",-3.02185430897859,-0.0199206772978728,-1.40852522091083,0.944470412859694,2366,2,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment","2647","0.883590775570831","[[579.86224   51.474754 632.0788   120.50908 ]]","{'size': [672, 1008], 'counts': b'ifl;`0[d08J5L4M2N3M2M3M3N1N3N1N2N3N1O1O1O1O1O100O100O1000000O100000O10000O101O0O1O1O2N101N2N1N3M2O2M3L5L4Ka0\\OfZg7'}","0.99107504","605","585","FALSE","FALSE","1","8","409-10","9","904","0.134523809523809","mask_2366",21,"gt1ra3B73_409-10"
"3013","mask_2366_12",-0.808516861252756,0.775030130504225,-0.595135258248982,0.769826065475812,2366,5,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-4~0300000008.jpg","late_planting","tb1gt1ra3","defoliated","2098","0.8364255689458021","[[492.33084 338.0054  532.4806  407.70987]]","{'size': [672, 1008], 'counts': b'WlS:f0Wd09G7J4L3M3N2N3M3M2N3M2O1O1N2O0000000001O001O001O001O0O2O1N2N2N2M4L5J6K7J5J6IaPh9'}","0.96767956","512.0","299.0","False","False","03","08","281-4","05","930.0","0.23065476190476192","mask_2366",24,"tb1gt1ra3_281-4"
"3014","mask_2367_1",0.201322429308287,-0.0252498452149162,-0.731162469953835,-0.0850387203512228,2367,3,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment","3242","0.780213969200726","[[ 78.13264 132.47702 127.85777 224.87262]]","{'size': [672, 1008], 'counts': b'S[c1d0Wd0=D7K5J5L5K4M4L3M3M3L4N1N3M2O2N0O2O1O001O01O001O1O001O001O1O001O1N2O1O2M2O1N3M3M5J:F5K4K7G:EbYSb0'}","0.9904544","101","492.5","FALSE","FALSE","1","8","409-10","9","719","0.106994047619048","mask_2367",21,"gt1ra3B73_409-10"
"3015","mask_2367_12",0.425725226709888,-1.9555092649983,0.296364010703982,-0.15005333514833,2367,0,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-4~0400000008.jpg","late_planting","tb1gt1ra3","defoliated","2041","0.8190972169325623","[[448.4145  311.6635  488.87146 381.02908]]","{'size': [672, 1008], 'counts': b'ioV99`d0`0C9I4K5M3L3N3M2N2N1O2N1O1O2N1O1O100O1000O1000001O1O1O2M2O2M3N2M4L3L5K4K6I7G`md:'}","0.9936919","468.0","325.0","False","False","04","08","281-4","05","1359.0","0.33705357142857145","mask_2367",24,"tb1gt1ra3_281-4"
"3016","mask_2368_1",1.8670001379344,-0.0485829281867331,-2.24984186771646,-0.712468032471153,2368,4,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment","1680","0.783736814422322","[[519.5184  211.51767 557.2684  280.71448]]","{'size': [672, 1008], 'counts': b'h_e:j0Pd08K4L3N3M2O2N2N1O1O1O1O1O1O100O000100O00001O0000100N2M4N3M2L5M2M4K6\\Om[OOTfY9'}","0.9902968","537","424","FALSE","FALSE","1","8","409-10","9","582","0.0866071428571428","mask_2368",21,"gt1ra3B73_409-10"
"3017","mask_2368_12",4.91275503753451,-2.08965981926838,-0.0117162394878995,0.742534044438025,2368,1,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-4~0400000008.jpg","late_planting","tb1gt1ra3","defoliated","1599","0.5836969417742635","[[518.7926  249.13382 553.10657 324.35315]]","{'size': [672, 1008], 'counts': b'dld:8cd08H7I6L3M4N1N3M2N2O1N2O1N2O1O1N2O1O001M2O2N1O1O1O1O100001N2N2mNX]OKkb00`]OEfb04[\\Z9'}","0.98821217","535.5","385.5","False","False","04","08","281-4","05","1661.5","0.41195436507936506","mask_2368",24,"tb1gt1ra3_281-4"
"3018","mask_2369_1",-1.26916718422437,-1.50082736705435,1.55463477113759,-0.123241320442046,2369,5,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment","2024","0.824471120569101","[[104.58115 331.07474 143.86601 399.68945]]","{'size': [672, 1008], 'counts': b'TXU2j0Qd09J5L4K4M3L3N2N2N1O1O2O0O1O100000000O10000001O002N1N2O1O1O1O2M2M4L4J7F;G<AlYga0'}","0.9885754","123.5","305","FALSE","FALSE","1","8","409-10","9","344","0.0511904761904761","mask_2369",21,"gt1ra3B73_409-10"
"3019","mask_2369_12",1.23676978479776,-1.00291968909975,-1.43050625323365,-0.695107178622397,2369,2,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-4~0400000008.jpg","late_planting","tb1gt1ra3","defoliated","1667","0.8076131626674963","[[500.56134 125.78952 535.5558  190.4269 ]]","{'size': [672, 1008], 'counts': b'nmX:b0Zd09I3J8J4M4L2N3N1O2N1O1O1O1O100O1O100O100001N2O1N2O1N3M3L3M4K5L6I9G[Xf9'}","0.98698795","517.5","513.5","False","False","04","08","281-4","05","2301.5","0.5706845238095238","mask_2369",24,"tb1gt1ra3_281-4"
"3020","mask_237_1",0.502111415580817,-1.14484022046549,0.640879073048556,1.23336943084085,237,5,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/defoliated/158-1~0200000008.jpg","early_planting","gt1ra3B73","defoliated","1668","0.835744674769164","[[398.91885 158.35255 438.6775  221.58603]]","{'size': [672, 1008], 'counts': b'neV8315Yd0`0K6L2M3N1N4M2M3M5M2M3M2N100000000001O001O1O1O1O1O1O2M3M2N3M2N3L3N2M3N2M7HVle;'}","0.9721149","418.5","480.5","FALSE","FALSE","2","8","158-1","7","1175.5","0.218563988095238","mask_237",21,"gt1ra3B73_158-1"
"3021","mask_237_12",2.19571615755642,2.49903237497218,-2.79301206495844,2.21726234182698,237,2,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/defoliated/gt1ra3_267-4~0400000008.jpg","early_planting","gt1ra3B73","defoliated","767","0.7560098130523797","[[536.9168  352.98795 562.492   402.43506]]","{'size': [672, 1008], 'counts': b'QiP;<_d07K4M3N1N3N1M20100O1O001N2O1O1O00O2O1N4M3L4M4K6HaZT9'}","0.89322525","549.0","292.5","False","False","04","08","267-4","04","1196.5","0.35595238095238096","mask_237",24,"gt1ra3B73_267-4"
"3022","mask_2370_1",-2.78263966745448,-1.12051175174013,-0.850529383865537,0.284311824983052,2370,7,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment","2133","0.859348442311457","[[548.45514 298.04816 598.55194 360.28366]]","{'size': [672, 1008], 'counts': b'YcX;e0Wd06L4L3M3N2M3N1O1O2M2O1O1N2O2N010O1O10000O1000O1000O0100O1O1O1O100O1N2O1O2M2N2N3M2N3M3M3M3L6I7I[]]8'}","0.98700166","572.5","342","FALSE","FALSE","1","8","409-10","9","418","0.0622023809523809","mask_2370",21,"gt1ra3B73_409-10"
"3023","mask_2370_12",-0.595766226636073,0.106136371154996,-0.0796224098778517,-4.32665201648613,2370,6,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-4~0400000008.jpg","late_planting","tb1gt1ra3","defoliated","1012","0.849872018509018","[[480.578   149.99957 517.49115 194.0534 ]]","{'size': [672, 1008], 'counts': b'__l93ed0;L3L4L3L4M3M3O0O2N2O0O1001O00000000001O010O011N2N2N1N101N4L7G7Jb[S:'}","0.8813794","498.0","500.0","False","False","04","08","281-4","05","2234.0","0.5540674603174603","mask_2370",24,"tb1gt1ra3_281-4"
"3024","mask_2371_1",-2.74944156878209,-1.8733942267258,0.164519748794222,-0.36277677513855,2371,8,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment","1302","0.844942998474148","[[515.57477 107.69128 551.80347 158.62814]]","{'size': [672, 1008], 'counts': b'Xhb:?_d03L4M3L4L4N1N3M2O2M200O1O1O1O1000000O100000O100O1N2O1N2O2L3N3L4K6J8Adi[9'}","0.9869668","533","538.5","FALSE","FALSE","1","8","409-10","9","811","0.120684523809524","mask_2371",21,"gt1ra3B73_409-10"
"3025","mask_2371_12",0.247992769131916,-0.186018998964494,1.76826910968595,-1.09521483549273,2371,0,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-6~0000000008.jpg","late_planting","tb1gt1ra3","defoliated","2084","0.7438040504874548","[[513.3702   68.16094 551.11285 143.5227 ]]","{'size': [672, 1008], 'counts': b'Qgb:j0Pd0>D8I5K4M3N1O2M2O2M2O2N1O2O00000O11O00001O1O1O1O2M3M5L4K3L4M3L5J:DP_\\9'}","0.98966986","532.5","567.0","False","False","00","08","281-6","06","567.0","0.12053571428571429","mask_2371",24,"tb1gt1ra3_281-6"
"3026","mask_2372_1",-2.05573601809954,4.97436328905374,1.30547061507312,0.171359742639174,2372,9,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment","1806","0.83204667925515","[[220.53934  84.41863 260.72815 144.06789]]","{'size': [672, 1008], 'counts': b'STa4;`d0;F8J5L5L3M3M2N2N1O2OO01O1O00001O01O01O000001O001O001O1O1O1N2O1O1O1O3L3L6J6IchZ?'}","0.98502374","240","557","FALSE","FALSE","1","8","409-10","9","848","0.126190476190476","mask_2372",21,"gt1ra3B73_409-10"
"3027","mask_2372_12",-3.81785630887175,3.02286791350607,0.237000134144364,0.168570512294973,2372,1,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-6~0000000008.jpg","late_planting","tb1gt1ra3","defoliated","1739","0.836399688487056","[[428.9096  161.89584 469.28918 221.88686]]","{'size': [672, 1008], 'counts': b'dfi85fd0=F5K5K4M3M3M3N2N1O2N2N1O2N2N001O001O0O10000001O0O101O001O1O1N3N1N3N1M4L5J7Jb0\\Ok`Q;'}","0.984971","448.5","479.5","False","False","00","08","281-6","06","479.5","0.101828231292517","mask_2372",24,"tb1gt1ra3_281-6"
"3028","mask_2373_1",-3.05868248941376,2.13713607736386,-0.200167941824237,-1.6242533234417,2373,10,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment","2060","0.871717910336257","[[291.44714    0.       332.30548   59.865654]]","{'size': [672, 1008], 'counts': b'[do5k0Qd0:H7I6K3N1N2O001N101O00001O0000000001O000000001O00001N101O0O2N2N2N2N2N3L6K7G^Xl='}","0.98410517","311","642.5","TRUE","FALSE","1","8","409-10","9","1019","0.151636904761905","mask_2373",21,"gt1ra3B73_409-10"
"3029","mask_2373_12",-0.590406375589375,0.182959676774377,0.394262680067891,-0.0837336786338352,2373,2,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-6~0000000008.jpg","late_planting","tb1gt1ra3","defoliated","1454","0.8573756779678442","[[534.2601  356.9938  568.90985 412.43848]]","{'size': [672, 1008], 'counts': b'i^o:`0^d06K7H5L2M3N2M3M2N3N1O1O2O0O100000000001O001N2O1O1O1N2N2N2O2L5K6E_\\P9'}","0.9847282","551.0","287.5","False","False","00","08","281-6","06","287.5","0.06101190476190476","mask_2373",24,"tb1gt1ra3_281-6"
"3030","mask_2374_1",-3.27819265812333,-3.76031658371267,1.63956231602431,0.163711156835292,2374,11,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment","1976","0.838126264796088","[[363.16217  76.77963 403.60107 145.32079]]","{'size': [672, 1008], 'counts': b'[o^7e0Yd05J6L3L4L3N3L3N2N2N1O2N1O1O100O100O100O10000000O010O1O1O1O00002N2M3M4K5L5J8FUn\\<'}","0.9829867","383","559.5","FALSE","FALSE","1","8","409-10","9","853","0.126934523809524","mask_2374",21,"gt1ra3B73_409-10"
"3031","mask_2374_12",-2.94809553632636,-0.463686432223238,-0.620833398283098,-0.645830771395153,2374,3,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-6~0000000008.jpg","late_planting","tb1gt1ra3","defoliated","1356","0.8683545247770761","[[556.53754 361.89725 592.54956 415.30508]]","{'size': [672, 1008], 'counts': b'am];5\\d0a0L2L5L4M2N2N3M2O1O1O100O100O100000000000000000O2O0O1O2O1N2L4M3L5K6G_d`8'}","0.9794605","574.0","285.0","False","False","00","08","281-6","06","285.0","0.06058673469387755","mask_2374",24,"tb1gt1ra3_281-6"
"3032","mask_2375_1",-3.4179889971015,0.347778109551997,-1.32810599643103,0.507229798102903,2375,12,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment","2011","0.862253410264952","[[260.59152  82.16294 305.61023 144.31857]]","{'size': [672, 1008], 'counts': b'b\\[5:^d0`0E4L4L4N2M3N3M2N2N2N101N1O2N100O10000O1000O1000000O101O0O1O1N3M2M4M2N3M3M3M4K5L3N4L7DnW]>'}","0.98133916","282.5","558.5","FALSE","FALSE","1","8","409-10","9","851","0.126636904761905","mask_2375",21,"gt1ra3B73_409-10"
"3033","mask_2375_12",0.0130077725451697,-1.98464152974722,-0.724578128460441,1.22066540013179,2375,0,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-6~0100000008.jpg","late_planting","tb1gt1ra3","defoliated","1417","0.7941515589979649","[[546.271    88.61978 579.3582  148.8667 ]]","{'size': [672, 1008], 'counts': b'jRW;`0\\d07I6K4L5L3M2O2N1N2O1O1O1O1O1O1O100O100O1000O2O0O2O1M3N3K7D<EnRj8'}","0.9886014","562.0","553.0","False","False","01","08","281-6","06","840.0","0.17857142857142858","mask_2375",24,"tb1gt1ra3_281-6"
"3034","mask_2376_1",-1.1756150405242,1.24137495535218,-0.707811379541372,1.32787498715328,2376,15,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment","3212","0.827521970390245","[[ 51.432064 356.0532   101.18794  443.4704  ]]","{'size': [672, 1008], 'counts': b'XUS1P1lc09H5L4K5L3N2M3N2M3N1O2N2N1O1O1O2N1O1O1O100O1000000001O001O0O10001N2O1O0O2O2M2N3L3N3L4I7G;E<DT`cb0'}","0.9789368","76","271","FALSE","FALSE","1","8","409-10","9","276","0.0410714285714285","mask_2376",21,"gt1ra3B73_409-10"
